Date,ROWL.JLV1_FLOW.F_CV,ROWL.JLV2_FLOW.F_CV,ROWL.LHHW_FLOW.F_CV,ROWL.NOGALESLS_FLOW.F_CV,ROWL.PM22_FLOW.F_CV,ROWL.PM22_FLOW_SPT.F_CV,ROWL.PM9_FLOW.F_CV,ROWL.RS01_FLOW.F_CV,ROWL.RS06_FLOW.F_CV,ROWL.RS10_FLOW.F_CV,ROWL.RS12_FLOW.F_CV,ROWL.RS2_ZONEII_FLOW.F_CV,ROWL.RS2_ZONEIII_FLOW.F_CV,ROWL.RS2A_BYPASS_FLOW.F_CV,ROWL.RS2A_FLOW.F_CV,ROWL.RS2A_PUMP4_FLOW.F_CV,ROWL.RS2A_STATION_FLOW.F_CV,ROWL.RS4__9_P1_FLOW.F_CV,ROWL.RS4__9_P2_FLOW.F_CV,ROWL.RS4__9_P3_FLOW.F_CV,ROWL.SNTSV1_FLOW.F_CV,ROWL.SNTSV1_FLOW_SPT.F_CV,ROWL.SNTSV2_FLOW.F_CV,ROWL.SNTSV2_FLOW_SPT.F_CV,ROWL.SNTSV3_FLOW.F_CV,ROWL.SNTSV3_FLOW_SPT.F_CV,ROWL.WBS_FLOW.F_CV,ROWL.WBS_PRS_V1_FLOW.F_CV,ROWL.WBS_PRS_V2_FLOW.F_CV,ROWL.WELL1_FLOW.F_CV,ROWL.WELL1P2_FLOW.F_CV,ROWL.WELL1P3_FLOW.F_CV,ROWL.ZONE6_FLOW.F_CV,ROWL.ZONEV_FLOW.F_CV,ROWL.JL_VLV1_CUR_FLW.F_CV
3/9/22 0:50,-0.00125,8.094374657,0.457770646,1000,3.663691282,4,,0,-3.25,8.4375,1.144426584,0,4.6875,2197.5,1396,1.25,1396,-1.424999952,-3.149999857,-1.349999905,5.842687607,6,5.697656631,6,2.739749908,6,0,0,0,268.4249878,-0.600000024,0.75,32.04394531,,0
3/9/22 0:55,0.000625,8.085000038,0.457770646,1000,3.68047595,4,,0,-3.125,8.125,1.373311996,0,3.9375,2135.25,1374,1.125,1374,-1.349999905,-3.149999857,-1.424999952,6.05353117,6,5.807343483,6,2.740968943,6,0,0,0,265.5,-0.674999952,0.900000036,45.77706528,,0
3/9/22 1:00,-0.0025,8.066249847,0.457770646,1000,3.61943984,4,,0.9375,-1.75,8.125,1.373311996,0,4.6875,2107.125,1339,1,1339,-1.349999905,-3.149999857,-1.349999905,5.888999939,6,5.801250458,6,2.737312555,6,0,0,0,260.625,-0.600000024,0.900000036,38.22385025,,0
3/9/22 1:05,0.001875,8.110312462,0.457770646,1000,3.620965719,4,,0,-3.875,8.125,1.144426584,0,4.125,2037.375,1348.5,1.375,1348.5,-1.424999952,-3.149999857,-1.424999952,5.842687607,6,5.86096859,6,2.845781326,6,0,0,0,265.5749817,-0.600000024,0.900000036,40.97047424,,0
3/9/22 1:10,0.000625,8.0859375,0.457770646,1000,3.59349966,4,,1.5625,-3.25,8.125,1.144426584,0,4.875,1937.25,1535,1.375,1535,-1.424999952,-3.149999857,-1.349999905,5.854875088,6,5.492906094,6,2.743406057,6,0,0,0,274.875,-0.525000036,0.900000036,50.35477448,,0
3/9/22 1:15,0.001875,8.102811813,0.457770646,1000,3.642328262,4,,0,-3.75,7.8125,1.373311996,0,4.125,2007.375122,1453.5,1,1453.5,-1.349999905,-3.149999857,-1.349999905,6.006000042,6,6.063281059,6,2.72025013,6,0,0,0,256.3500061,-0.75,0.900000036,27.00847054,,0
3/9/22 1:20,0,8.099061966,0.457770646,1000,3.56908536,4,,0,-3.125,8.125,1.373311996,0,4.3125,2131.875,1385.5,1.375,1385.5,-1.424999952,-3.149999857,-1.424999952,5.841468811,6,5.802468777,6,2.638593674,6,0,0,0,272.7749939,-0.600000024,0.900000036,33.41725922,,0
3/9/22 1:25,0.001875,8.061562538,0.457770646,1000,3.677424192,4,,0.625,-4.125,7.8125,1.373311996,0,4.3125,2014.500122,1407,1.25,1407,-1.349999905,-3.149999857,-1.424999952,5.896312237,6,5.856093407,6,2.949375153,6,0,0,0,295.2000122,-0.600000024,0.900000036,34.10391235,,0
3/9/22 1:30,0.00125,8.092499733,0.457770646,1000,3.617913961,4,,0.625,-3,8.4375,1.144426584,0,4.6875,2071.5,1391,1.625,1391,-1.424999952,-3.149999857,-1.424999952,5.689125061,6,5.924344063,6,2.790937424,6,0,0,0,256.7250061,-0.600000024,0.900000036,35.70611191,,0
3/9/22 1:35,0,8.067187309,0.30518043,1000,3.616388083,4,,0,-2.375,8.4375,1.144426584,0,3.75,2103.375,1246.5,1.625,1246.5,-1.424999952,-3.149999857,-1.349999905,5.87925005,6,5.924344063,6,2.845781326,6,0,0,0,275.7749939,-0.450000018,0.900000036,38.9105072,,0
3/9/22 1:40,0.000625,8.089687347,0.30518043,1000,3.634698868,4,,0,-3.5,8.125,1.144426584,0,4.125,2035.875,1393.5,1.25,1393.5,-1.424999952,-3.149999857,-1.424999952,6.05353117,6,5.964562416,6,2.845781326,6,0,0,0,269.5500183,-0.450000018,0.900000036,39.13939285,,0
3/9/22 1:45,-0.000625,8.087812424,0.30518043,1000,3.616388083,4,,0.9375,-3.75,7.5,1.373311996,0,4.3125,2038.125,1385.5,1.25,1385.5,-1.349999905,-3.149999857,-1.424999952,5.949937344,6,5.75249958,6,2.767781258,6,0,0,0,266.7749939,-0.600000024,0.824999988,40.97047424,,0
3/9/22 1:50,-0.001875,8.086874962,0.30518043,1000,3.559929848,4,,0,-2.5,8.125,1.144426584,0,3.75,2058,1495.5,1.25,1495.5,-1.424999952,-3.149999857,-1.424999952,5.897531509,6,5.957250118,6,2.848218679,6,0,0,0,264.0749817,-0.600000024,0.900000036,33.41725922,,0
3/9/22 1:55,-0.001875,8.093438148,0.30518043,1000,3.575188875,4,,1.25,-2.5,7.8125,1.144426584,0,4.6875,2060.25,1463.5,1.25,1463.5,-1.349999905,-3.149999857,-1.424999952,5.948719025,6,5.747624874,6,2.827499866,6,0,0,0,263.0249939,-0.75,0.900000036,26.77958298,,0
3/9/22 2:00,0,8.091562271,0.30518043,1000,3.585870266,4,,1.5625,-2.875,8.125,1.373311996,0,4.125,2005.125,1484.5,1.375,1484.5,-1.424999952,-3.149999857,-1.424999952,6.09740591,6,5.859750271,6,2.899406195,6,0,0,0,262.2749939,-0.450000018,0.900000036,44.63264084,,0
3/9/22 2:05,-0.00125,8.095313072,0.610360861,1000,3.572137117,4,,0,-3.5,8.4375,1.373311996,0,4.5,1900.5,1368,1.375,1368,-1.5,-3.149999857,-1.424999952,5.899968624,6,5.750062466,6,2.740968943,6,0,0,0,265.5,-0.375,0.975000024,45.09040833,,0
3/9/22 2:10,0.000625,8.080312729,0.610360861,1000,3.59349966,4,,0,-4.25,7.8125,1.144426584,0,4.6875,1788.375,1479,1.375,1479,-1.424999952,-3.149999857,-1.424999952,5.943843365,6,6.064499855,6,2.898187637,6,0,0,0,240.3000031,-0.600000024,0.900000036,35.70611191,,0
3/9/22 2:15,0,8.076561928,0.610360861,1000,3.59349966,4,,1.25,-2.875,8.4375,1.144426584,0,4.125,1962.750122,1227,1.375,1227,-1.5,-3.149999857,-1.424999952,5.846343517,6,5.800031185,6,2.795812368,6,0,0,0,259.2000122,-0.600000024,0.900000036,28.83955193,,0
3/9/22 2:20,0,8.112187386,0.610360861,1000,3.518730402,4,,0,-2.125,8.4375,1.144426584,0,3.9375,1847.625,1471.5,1.375,1471.5,-1.5,-3.149999857,-1.424999952,5.770781517,6,6.016968727,6,2.7421875,6,0,0,0,266.3999939,-0.600000024,0.900000036,54.01694107,,0
3/9/22 2:25,-0.000625,8.107500076,0.457770646,1000,3.819333315,4,,0.3125,-2.5,8.125,1.144426584,0,4.6875,1935.374878,1336,1.625,1336,-1.424999952,-3.225000143,-1.424999952,6.157124996,6,6.012094021,6,2.946937561,6,0,0,0,267.375,-0.600000024,0.900000036,27.00847054,,0
3/9/22 2:30,-0.00125,8.10093689,0.457770646,1000,3.799496651,4,,1.5625,-2.625,7.5,1.144426584,0,4.3125,2006.25,1359.5,1.375,1359.5,-1.5,-3.149999857,-1.424999952,6.154687881,6,5.854875088,6,2.845781326,6,,0,0,263.5499878,-0.674999952,0.900000036,35.47722626,,0
3/9/22 2:35,-0.000625,8.088749886,0.457770646,1000,3.758296967,4,,0,-3.5,8.75,1.144426584,0,4.125,1908.75,1314,1.375,1314,-1.424999952,-3.149999857,-1.424999952,5.938969135,6,5.800031185,6,2.845781326,6,0,0,0,262.3500061,-0.674999952,0.75,27.00847054,,0
3/9/22 2:40,0,8.089687347,0.457770646,1000,3.746089935,4,,0.3125,-2,8.4375,1.144426584,0,4.6875,1981.125,1330.5,1.375,1330.5,-1.5,-3.225000143,-1.5,5.739093781,6,6.064499855,6,2.687343597,6,0,0,0,261.8249817,-0.600000024,0.900000036,26.77958298,,0
3/9/22 2:45,-0.001875,8.106562614,0.457770646,1000,3.744564056,4,,0,-3.375,8.4375,1.144426584,0,4.6875,2057.25,1339.5,1.125,1339.5,-1.5,-3.149999857,-1.5,6.059625149,6,5.761031628,6,2.953031301,6,0,0,0,265.9500122,-0.375,0.900000036,31.81506157,,0
3/9/22 2:50,-0.000625,8.098124504,0.457770646,1000,3.837643862,4,,0,-3.125,8.4375,1.144426584,0,4.6875,1966.875,1292.5,1.125,1292.5,-1.5,-3.149999857,-1.5,5.999906063,6,6.481312275,6,2.898187637,6,0,0,0,261.2999878,-0.674999952,0.900000036,33.41725922,,0
3/9/22 2:55,-0.001875,8.114062309,0.457770646,1000,3.7903409,4,,0,-2.125,8.125,1.373311996,0,4.3125,2071.875,1347,1.375,1347,-1.424999952,-3.149999857,-1.424999952,5.999906063,6,5.746406555,6,2.7421875,6,0,0,0,261.375,-0.600000024,0.824999988,53.78805161,,0
3/9/22 3:00,-0.00125,8.097187996,0.457770646,1000,3.743038177,4,,0,-4,8.4375,1.373311996,0,4.125,2185.5,1429,1.375,1429,-1.5,-3.149999857,-1.424999952,5.847562313,6,5.834156513,6,2.743406057,6,0,0,0,260.1750183,-0.450000018,0.900000036,63.85900497,,0
3/9/22 3:05,0.00125,8.111249924,0.457770646,1000,3.758296967,4,,0,-2.625,8.125,1.373311996,0,4.125,2151,1315,1.125,1315,-1.5,-3.149999857,-1.424999952,5.843906403,6,6.015749931,6,2.693437576,6,0,0,0,265.2749939,-0.525000036,0.824999988,57.22133255,,0
3/9/22 3:10,0.00125,8.110312462,0.457770646,1000,3.781185627,4,,0,-3.5,7.8125,1.144426584,0,4.125,2184,1440,1.25,1440,-1.424999952,-3.149999857,-1.5,5.898750305,6,5.954812527,6,2.530124903,6,0,0,0,281.1750183,-0.450000018,0.900000036,45.09040833,,0
3/9/22 3:15,-0.00125,8.104687691,0.457770646,1000,3.791866779,4,,1.5625,-1.875,7.8125,1.144426584,0,4.3125,2217,1451.5,1,1451.5,-1.424999952,-3.225000143,-1.5,5.639155865,6,6.264374733,6,2.890874863,6,0,0,0,256.5,-0.525000036,0.900000036,44.40375519,,0
3/9/22 3:20,0.00125,8.122499466,0.457770646,1000,3.782711506,4,,0,-4.125,7.5,1.144426584,0,4.125,2192.625,1367.5,1.375,1367.5,-1.5,-3.149999857,-1.424999952,5.917031288,6,5.857312679,6,2.842124939,6,0,0,0,297.2250061,-0.600000024,0.900000036,48.06591797,,0
3/9/22 3:25,0.001875,8.101875305,0.457770646,1000,3.724727392,4,,0,-4,8.125,1.144426584,0,3.5625,2058,1442.5,1.375,1442.5,-1.5,-3.225000143,-1.5,6.047437191,6,6.377718449,6,3.054187536,6,0,0,0,265.2000122,-0.75,0.75,42.5726738,,0
3/9/22 3:30,0.0025,8.100000381,0.457770646,1000,3.784237385,4,,0,-2.875,8.125,1.144426584,0,3.75,1923.75,1415.5,1.375,1415.5,-1.5,-3.149999857,-1.424999952,5.685468674,6,5.802468777,6,2.900625229,6,0,0,0,263.25,-0.600000024,0.900000036,54.70359039,,0
3/9/22 3:35,0,8.105625153,0.457770646,1000,3.787289143,4,,0,-3.125,7.8125,1.144426584,0,4.125,2170.5,1224.5,1.5,1224.5,-1.5,-3.225000143,-1.5,5.687906265,6,6.008437157,6,2.795812368,6,0,0,0,264.2250061,-0.600000024,0.975000024,47.15037918,,0
3/9/22 3:40,0,8.073750496,0.457770646,1000,3.849851131,4,,,-2.375,,1.144426584,0,3.5625,2137.875,1377.5,1.25,1377.5,-1.5,-3.225000143,-1.5,,,,,,,0,,,266.9249878,-0.75,0.824999988,49.66811752,,0
3/9/22 3:45,0,8.110312462,,1000,3.764400721,4,,0.625,-1.625,8.125,1.144426584,0,3.9375,2064,1365.5,1.375,1365.5,-1.5,-3.149999857,-1.5,5.886562347,6,5.915812492,6,2.532562494,6,0,0,0,261.8249817,-0.674999952,0.824999988,44.63264084,,0
3/9/22 3:50,0,8.115937233,,1000,3.791866779,4,,0,-2.875,8.4375,1.144426584,0,4.3125,2105.25,1464.5,1.375,1464.5,-1.5,-3.225000143,-1.5,5.850000381,6,5.870718479,6,2.650781155,6,0,0,0,262.9500122,-0.674999952,0.824999988,45.09040833,,0
3/9/22 3:55,0.00125,8.103750229,0.457770646,1000,3.703364849,4,,0.3125,-2.5,7.5,1.144426584,0,4.5,2133,1468.5,1.25,1468.5,-1.574999928,-3.149999857,-1.424999952,5.634281635,6,5.956031322,6,2.744625092,6,0,0,0,262.6499939,-0.600000024,0.900000036,72.09887695,,0
3/9/22 4:00,0.00125,8.127186775,0.457770646,1000,3.758296967,4,,0,-3.5,8.125,1.144426584,0,4.125,2097.375,1432.5,1.375,1432.5,-1.5,-3.225000143,-1.5,5.847562313,6,6.05718708,6,2.730000019,6,0,0,0,266.3250122,-0.600000024,0.900000036,70.95445251,,0
3/9/22 4:05,0.0025,8.130000114,0.457770646,1000,3.756771088,4,,0,-3.125,7.5,1.144426584,0,4.125,2074.875,1501,1.375,1501,-1.5,-3.225000143,-1.5,5.942625046,6,6.063281059,6,2.797031403,6,0,0,0,261,-0.600000024,0.900000036,103.6850586,,0
3/9/22 4:10,0.000625,8.090624809,0.457770646,1000,3.758296967,4,,0.625,-2.5,7.5,1.144426584,0,4.125,2040,1480,1.5,1480,-1.5,-3.225000143,-1.5,5.948719025,6,5.957250118,6,2.884781361,6,0,0,0,272.0249939,-0.600000024,0.975000024,141.2222443,,0
3/9/22 4:15,0.000625,8.09624958,0.457770646,1000,3.784237385,4,,0.9375,-1.875,7.5,1.373311996,0,3.9375,2126.25,1308,1.25,1308,-1.574999928,-3.149999857,-1.5,5.951156139,6,5.959687233,6,2.794593811,6,0,0,0,257.3999939,-0.600000024,0.900000036,95.9029541,,0
3/9/22 4:20,0.0025,8.114999771,0.457770646,1000,3.775081873,4,,0,-2.625,7.5,1.373311996,0,4.125,2060.625,1374,1.375,1374,-1.574999928,-3.225000143,-1.5,5.841468811,6,6.162000179,6,2.89453125,6,0,0,0,266.7000122,-0.75,0.824999988,105.2872543,,0
3/9/22 4:25,0.001875,8.112187386,0.457770646,1000,3.750667572,4,,0.625,-2.875,7.8125,1.144426584,0,4.125,1967.625122,1433,1.375,1433,-1.5,-3.225000143,-1.5,5.897531509,6,6.321656227,6,2.848218679,6,0,0,0,264.2250061,-0.450000018,0.75,62.94346619,,0
3/9/22 4:30,-0.000625,8.110312462,0.457770646,1000,3.717097759,4,,0,-4,8.125,1.144426584,0,4.125,2007.375122,1537.5,1.375,1537.5,-1.5,-3.225000143,-1.5,5.896312237,6,6.062062263,6,2.636156321,6,0,0,0,266.7749939,-0.600000024,0.824999988,40.97047424,,0
3/9/22 4:35,-0.00125,8.108437538,0.457770646,1000,3.788815022,4,,0.9375,-2.25,7.8125,1.144426584,0,4.5,1973.25,1322,1.25,1322,-1.5,-3.225000143,-1.5,5.990156174,6,4.839656353,6,3.003000021,6,0,0,0,265.3500061,-0.600000024,0.900000036,37.9949646,,0
3/9/22 4:40,0.0025,8.126250267,0.457770646,1000,3.750667572,4,,0,-4.125,8.125,1.144426584,0,3.75,1897.125,1355,1.375,1355,-1.5,-3.299999952,-1.5,6.211968899,6,5.656218529,6,2.825062513,6,0,0,0,262.9500122,-0.600000024,0.824999988,37.9949646,,0
3/9/22 4:45,0.0025,8.126250267,0.457770646,1000,3.767452478,4,,0,-3,8.125,0.915541291,0,4.5,2067.75,1308,1.375,1308,-1.5,-3.225000143,-1.5,5.956031322,6,5.751281261,6,2.7421875,6,0,0,0,268.6499939,-0.450000018,0.824999988,39.13939285,,0
3/9/22 4:50,0.003125,8.124375343,0.457770646,1000,3.739986181,4,,0,-1.75,7.8125,1.373311996,0,4.3125,2269.125,1395,1.375,1395,-1.5,-3.225000143,-1.5,5.943843365,6,6.131531239,6,2.778749943,6,0,0,0,265.4249878,-0.525000036,0.900000036,33.41725922,,0
3/9/22 4:55,0.000625,8.111249924,0.457770646,1000,3.744564056,4,,0,-2.5,7.8125,1.144426584,0,4.125,2147.25,1534,1.375,1534,-1.5,-3.225000143,-1.5,6.054749966,6,5.380781174,6,2.619093657,6,0,0,0,272.1000061,-0.525000036,0.824999988,54.01694107,,0
3/9/22 5:00,0,8.118749619,0.457770646,1000,3.842221737,4,,0,-2.5,7.8125,1.144426584,0,4.3125,2087.25,1346,1.375,1346,-1.574999928,-3.299999952,-1.5,6.051094055,6,5.598937511,6,2.951812506,6,0,0,0,265.3500061,-0.600000024,0.975000024,124.9713898,,0
3/9/22 5:05,0.001875,8.113124847,0.457770646,1000,3.840695858,4,,0.625,-3.5,7.5,1.144426584,0,2.625,2213.25,1239.5,1.375,1239.5,-1.574999928,-3.299999952,-1.5,6.157124996,6,6.007218838,6,2.747062445,6,0,0,0,265.5749817,-0.75,0.824999988,168.9173737,,0
3/9/22 5:10,0,8.130000114,0.457770646,1000,3.883421183,4,,0,-1.875,8.125,1.144426584,0,2.625,2167.5,1403,1.5,1403,-1.574999928,-3.225000143,-1.5,6.1559062,6,5.893875122,6,2.839687347,6,0,0,0,266.5499878,-0.450000018,0.824999988,157.2442169,,0
3/9/22 5:15,0.00125,8.113124847,0.30518043,1000,3.797970295,4,,0,-1.875,7.5,1.144426584,0,3.5625,2188.875,1314,1.625,1314,-1.574999928,-3.299999952,-1.5,5.897531509,6,5.854875088,6,2.843343735,6,0,0,0,264.8999939,-0.600000024,0.900000036,150.377655,,0
3/9/22 5:20,0,8.130937576,0.30518043,1000,3.805600166,4,,0,-2.375,8.125,1.144426584,0,2.8125,2225.25,1433,1.375,1433,-1.574999928,-3.225000143,-1.5,6.20953083,6,5.652562618,6,2.739749908,6,0,0,0,260.25,-0.600000024,0.824999988,135.271225,,0
3/9/22 5:25,0.001875,8.128125191,0.610360861,1000,3.793392658,4,,0,-1.375,7.8125,1.144426584,0,2.625,2200.125,1329,1.625,1329,-1.5,-3.225000143,-1.5,6.152249813,6,5.846343517,6,2.727562428,6,0,0,0,261.5249939,-0.450000018,0.824999988,98.19180298,,0
3/9/22 5:30,0.001875,8.097187996,0.610360861,1000,3.755245209,4,,1.875,-3.125,7.5,1.144426584,0,2.625,2177.625,1419.5,1.375,1419.5,-1.574999928,-3.225000143,-1.5,6.20587492,6,5.854875088,6,2.849437475,6,0,0,0,261.375,-0.600000024,0.824999988,99.56511688,,0
3/9/22 5:35,0.001875,8.134687424,0.610360861,1000,3.756771088,4,,0,-3.5,8.125,1.144426584,0,2.4375,2287.875,1339.5,1.5,1339.5,-1.574999928,-3.299999952,-1.5,5.959687233,6,5.800031185,6,2.792156219,6,0,0,0,270.1499939,-0.525000036,0.900000036,90.63859558,,0
3/9/22 5:40,0,8.130937576,0.610360861,1000,3.72777915,4,,0.625,-2.125,7.5,1.144426584,0,2.25,2324.625,1316,1.625,1316,-1.574999928,-3.299999952,-1.5,6.05718708,6,5.528249741,6,2.849437475,6,0,0,0,266.5499878,-0.600000024,0.900000036,82.16983032,,0
3/9/22 5:45,0.00125,8.131875038,0.610360861,1000,3.752193451,4,,0,-2.75,8.125,1.144426584,0,2.25,2286,1387.5,1.5,1387.5,-1.574999928,-3.299999952,-1.5,5.998687267,6,5.859750271,6,2.845781326,6,0,0,0,262.5,-0.525000036,0.900000036,60.65461349,,0
3/9/22 5:50,0,8.134687424,0.610360861,1000,3.744564056,4,,0,-3,8.125,1.144426584,0,2.625,2283.75,1364,1.375,1364,-1.574999928,-3.299999952,-1.5,5.628187656,6,6.108375072,6,2.946937561,6,0,0,0,265.7999878,-0.600000024,0.975000024,84.45868683,,0
3/9/22 5:55,-0.000625,8.130000114,0.457770646,1000,3.726253271,4,,0.625,-3.5,8.125,1.144426584,0,2.4375,2302.5,1356.5,1.5,1356.5,-1.574999928,-3.225000143,-1.5,6.049875259,6,6.034031391,6,2.739749908,6,0,0,0,264.8999939,-0.674999952,0.900000036,76.67658234,,0
3/9/22 6:00,0.00125,8.128125191,0.457770646,1000,3.750667572,4,,0.9375,-3.75,8.125,1.144426584,0,2.4375,-3.000000238,1,1.375,1,-1.574999928,-3.299999952,-1.5,6.00356245,6,6.064499855,6,2.848218679,6,0,0,0,307.1249695,-0.600000024,0.900000036,75.30327606,,0
3/9/22 6:05,0.000625,8.139374733,0.457770646,1000,3.762874842,4,,0,-1.5,7.8125,1.144426584,0,2.25,-3.000000238,1,1.625,1,-1.574999928,-3.225000143,-1.5,6.20953083,6,5.859750271,6,2.794593811,6,0,0,0,306.375,-0.600000024,0.900000036,124.9713898,,0
3/9/22 6:10,0.000625,8.1328125,0.457770646,1000,3.807126045,4,,0,-2.25,8.4375,1.144426584,0,3.187500238,-3.000000238,0.5,1.375,0.5,-1.574999928,-3.225000143,-1.5,6.051094055,6,5.751281261,6,2.96887517,6,0,0,0,306.8250122,-0.674999952,0.900000036,122.9114227,,0
3/9/22 6:15,0.001875,8.140312195,0.457770646,1000,3.817807198,4,,1.5625,-3.625,8.125,1.373311996,0,3.187500238,-2.625,1,1.5,1,-1.574999928,-3.299999952,-1.5,5.741531372,6,6.109593868,6,2.844562531,6,0,0,0,221.5500031,-0.525000036,0.975000024,118.1048279,,0
3/9/22 6:20,0.0025,8.14312458,0.457770646,1000,3.756771088,4,,0,-3.5,8.4375,1.144426584,0,2.8125,-3.000000238,1,1.5,1,-1.574999928,-3.299999952,-1.5,5.639155865,6,5.756156445,6,2.871374846,6,0,0,0,301.2750244,-0.600000024,0.900000036,139.6200562,,0
3/9/22 6:25,0.00125,8.139374733,0.610360861,1000,3.794918537,4,,0,-2.375,7.8125,1.144426584,0,2.625,-2.625,1,1.5,1,-1.574999928,-3.299999952,-1.5,6.110812187,6,5.858531475,6,3.056624889,6,0,0,0,358.5750122,-0.674999952,0.824999988,136.4156494,,0
3/9/22 6:30,-0.00125,8.140312195,0.610360861,1000,3.781185627,4,,0,-2.125,8.4375,1.144426584,0,3.000000238,-2.625,0.5,1.5,0.5,-1.574999928,-3.375000238,-1.574999928,5.947500229,6,5.801250458,6,2.901843786,6,0,0,0,227.7749939,-0.525000036,0.824999988,90.18081665,,0
